skillName,maxTime,angleParam1,angleParam2,"poseParam X","poseParam Y","poseParam R","vector3Param X","vector3Param Y","vector3Param Z",boolParam,floatParam,intParam,stringParam
WalkToPoint,12,0,0,2771.23,-215.001,-1.06821,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2771.23,-215.001,-1.06821,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2762.03,-215.753,-1.06929,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2762.03,-215.753,-1.06929,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2763.52,-124.565,-1.00328,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2763.52,-124.565,-1.00328,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2764.48,-42.5756,-0.943943,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2764.48,-42.5756,-0.943943,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2762.63,-42.6275,-0.944175,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2762.63,-42.6275,-0.944175,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2756.54,-47.1089,-0.947541,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2756.54,-47.1089,-0.947541,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2750.87,-51.2332,-0.950525,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2750.87,-51.2332,-0.950525,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2740.93,-57.7569,-0.955148,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2740.93,-57.7569,-0.955148,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2731.86,-63.4348,-0.959009,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2731.86,-63.4348,-0.959009,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2725.42,-124.95,-1.00376,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2725.42,-124.95,-1.00376,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2719.94,-197.731,-1.05729,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2719.94,-197.731,-1.05729,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2717.99,-199.644,-1.05859,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2717.99,-199.644,-1.05859,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2714.32,-199.784,-1.05872,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2714.32,-199.784,-1.05872,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2706.18,-202.276,-1.06084,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2706.18,-202.276,-1.06084,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2695.88,-206.135,-1.0642,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2695.88,-206.135,-1.0642,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2686.4,-209.547,-1.06729,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2686.4,-209.547,-1.06729,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2687.23,-126.928,-1.00582,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2687.23,-126.928,-1.00582,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2688.28,-48.5803,-0.947497,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2688.28,-48.5803,-0.947497,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2687.59,-47.2237,-0.946599,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2687.59,-47.2237,-0.946599,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2682.68,-52.1124,-0.950432,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2682.68,-52.1124,-0.950432,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2674.62,-59.5154,-0.955989,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2674.62,-59.5154,-0.955989,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2664.66,-68.1462,-0.962348,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2664.66,-68.1462,-0.962348,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2655.88,-77.5997,-0.969154,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2449.32,-341.132,-1.07833,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2435.35,-405.592,-1.13102,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2435.35,-405.592,-1.13102,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2424.15,-462.547,-1.17805,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2424.15,-462.547,-1.17805,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2422.81,-465.995,-1.18082,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2422.81,-465.995,-1.18082,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2420.88,-452.338,-1.16971,nan,nan,nan,0,1,0,
